Bin Number, Bin Center Wavelength (microns), FWHM (microns)
223 2.949540 0.016675
224 2.966210 0.016715
225 2.982970 0.016710
226 2.999630 0.016675
227 3.016320 0.016705
228 3.033040 0.016705
229 3.049730 0.016695
230 3.066430 0.016695
231 3.083120 0.016690
232 3.099810 0.016700
233 3.116520 0.016705
234 3.133220 0.016700
235 3.149920 0.016695
236 3.166610 0.016695
237 3.183310 0.016695
238 3.200000 0.016695
239 3.216700 0.016695
240 3.233390 0.016685
241 3.250070 0.016685
242 3.266760 0.016685
243 3.283440 0.016675
244 3.300110 0.016675
245 3.316790 0.016675
246 3.333460 0.016665
247 3.350120 0.016660
248 3.366780 0.016665
249 3.383450 0.016665
250 3.400110 0.016660
251 3.416770 0.016660
252 3.433430 0.016660
253 3.450090 0.016655
254 3.466740 0.016655
255 3.483400 0.016655
256 3.500050 0.016650
257 3.516700 0.016655
258 3.533360 0.016655
259 3.550010 0.016650
260 3.566660 0.016650
261 3.583310 0.016655
262 3.599970 0.016660
263 3.616630 0.016660
264 3.633290 0.016655
265 3.649940 0.016655
266 3.666600 0.016660
267 3.683260 0.016660
268 3.699920 0.016665
269 3.716590 0.016665
270 3.733250 0.016660
271 3.749910 0.016665
272 3.766580 0.016665
273 3.783240 0.016665
274 3.799910 0.016675
275 3.816590 0.016675
276 3.833260 0.016655
277 3.849900 0.016675
278 3.866610 0.016695
279 3.883290 0.016685
280 3.899980 0.016690
281 3.916670 0.016695
282 3.933370 0.016695
283 3.950060 0.016700
284 3.966770 0.016710
285 3.983480 0.016705
286 4.000180 0.016710
287 4.016900 0.016725
288 4.033630 0.016720
289 4.050340 0.016725
290 4.067080 0.016730
291 4.083800 0.016725
292 4.100530 0.016735
293 4.117270 0.016740
294 4.134010 0.016745
295 4.150760 0.016745
296 4.167500 0.016740
297 4.184240 0.016740
298 4.200980 0.016745
299 4.217730 0.016745
300 4.234470 0.016745
301 4.251220 0.016750
302 4.267970 0.016750
303 4.284720 0.016745
304 4.301460 0.016745
305 4.318210 0.016745
306 4.334950 0.016745
307 4.351700 0.016750
308 4.368450 0.016740
309 4.385180 0.016740
310 4.401930 0.016750
311 4.418680 0.016745
312 4.435420 0.016755
313 4.452190 0.016760
314 4.468940 0.016750
315 4.485690 0.016755
316 4.502450 0.016760
317 4.519210 0.016770
318 4.535990 0.016765
319 4.552740 0.016765
320 4.569520 0.016775
321 4.586290 0.016775
322 4.603070 0.016775
323 4.619840 0.016785
