"GO_0019","G8/CALLISTO/C0394395245R.LBL                 ","J/IMG/GO/SSI/C0394395245","CALLISTO"
"GO_0019","G8/CALLISTO/C0394395246R.LBL                 ","J/IMG/GO/SSI/C0394395246","CALLISTO"
"GO_0019","G8/CALLISTO/C0394395300R.LBL                 ","J/IMG/GO/SSI/C0394395300","CALLISTO"
"GO_0019","G8/CALLISTO/C0394395301R.LBL                 ","J/IMG/GO/SSI/C0394395301","CALLISTO"
"GO_0019","G8/IO/C0394434946R.LBL                       ","J/IMG/GO/SSI/C0394434946","IO"
"GO_0019","G8/IO/C0394435001R.LBL                       ","J/IMG/GO/SSI/C0394435001","IO"
"GO_0019","G8/IO/C0394435045R.LBL                       ","J/IMG/GO/SSI/C0394435045","IO"
"GO_0019","G8/SML_SATS/C0394449168R.LBL                 ","J/IMG/GO/SSI/C0394449168","ADRASTEA"
"GO_0019","G8/SML_SATS/C0394449169R.LBL                 ","J/IMG/GO/SSI/C0394449169","ADRASTEA"
"GO_0019","G8/JUPITER/C0394455245R.LBL                  ","J/IMG/GO/SSI/C0394455245","JUPITER"
"GO_0019","G8/JUPITER/C0394455268R.LBL                  ","J/IMG/GO/SSI/C0394455268","JUPITER"
"GO_0019","G8/JUPITER/C0394455300R.LBL                  ","J/IMG/GO/SSI/C0394455300","JUPITER"
"GO_0019","G8/JUPITER/C0394455322R.LBL                  ","J/IMG/GO/SSI/C0394455322","JUPITER"
"GO_0019","G8/JUPITER/C0394455345R.LBL                  ","J/IMG/GO/SSI/C0394455345","JUPITER"
"GO_0019","G8/JUPITER/C0394455368R.LBL                  ","J/IMG/GO/SSI/C0394455368","JUPITER"
"GO_0019","G8/JUPITER/C0394455400R.LBL                  ","J/IMG/GO/SSI/C0394455400","JUPITER"
"GO_0019","G8/JUPITER/C0394455422R.LBL                  ","J/IMG/GO/SSI/C0394455422","JUPITER"
"GO_0019","G8/JUPITER/C0394455445R.LBL                  ","J/IMG/GO/SSI/C0394455445","JUPITER"
"GO_0019","G8/JUPITER/C0394455468R.LBL                  ","J/IMG/GO/SSI/C0394455468","JUPITER"
"GO_0019","G8/SML_SATS/C0394458268R.LBL                 ","J/IMG/GO/SSI/C0394458268","ADRASTEA"
"GO_0019","G8/SML_SATS/C0394458269R.LBL                 ","J/IMG/GO/SSI/C0394458269","ADRASTEA"
"GO_0019","G8/IO/C0394478045R.LBL                       ","J/IMG/GO/SSI/C0394478045","IO"
"GO_0019","G8/IO/C0394478100R.LBL                       ","J/IMG/GO/SSI/C0394478100","IO"
"GO_0019","G8/IO/C0394478123R.LBL                       ","J/IMG/GO/SSI/C0394478123","IO"
"GO_0019","G8/IO/C0394478124R.LBL                       ","J/IMG/GO/SSI/C0394478124","IO"
"GO_0019","G8/IO/C0394488645R.LBL                       ","J/IMG/GO/SSI/C0394488645","IO"
"GO_0019","G8/IO/C0394488700R.LBL                       ","J/IMG/GO/SSI/C0394488700","IO"
"GO_0019","G8/IO/C0394488723R.LBL                       ","J/IMG/GO/SSI/C0394488723","IO"
"GO_0019","G8/IO/C0394505045R.LBL                       ","J/IMG/GO/SSI/C0394505045","IO"
"GO_0019","G8/IO/C0394505100R.LBL                       ","J/IMG/GO/SSI/C0394505100","IO"
"GO_0019","G8/IO/C0394505123R.LBL                       ","J/IMG/GO/SSI/C0394505123","IO"
"GO_0019","G8/JUPITER/C0394509045R.LBL                  ","J/IMG/GO/SSI/C0394509045","JUPITER"
"GO_0019","G8/JUPITER/C0394509068R.LBL                  ","J/IMG/GO/SSI/C0394509068","JUPITER"
"GO_0019","G8/JUPITER/C0394509100R.LBL                  ","J/IMG/GO/SSI/C0394509100","JUPITER"
"GO_0019","G8/JUPITER/C0394509122R.LBL                  ","J/IMG/GO/SSI/C0394509122","JUPITER"
"GO_0019","G8/JUPITER/C0394509145R.LBL                  ","J/IMG/GO/SSI/C0394509145","JUPITER"
"GO_0019","G8/JUPITER/C0394509168R.LBL                  ","J/IMG/GO/SSI/C0394509168","JUPITER"
"GO_0019","G8/JUPITER/C0394509200R.LBL                  ","J/IMG/GO/SSI/C0394509200","JUPITER"
"GO_0019","G8/JUPITER/C0394509222R.LBL                  ","J/IMG/GO/SSI/C0394509222","JUPITER"
