"05207927.49","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0001","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:23.581Z","CLEAR  ",    0,   45.83,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:22Z ","-000T00:02:41Z", 100.907,  50.338,  96.815,  83.812,  88.895,  78.484, 292.261, -54.839, 103.007,-999.000,   0.100,2.953380e+01,4.586960e+01,1.459650e+03, -18.312, 256.445,2.991153e+03,4.220246e+05,   3.521, 259.995, 188.117,   2.991, 160.257,7.410920e+08,25991.79,-949.405,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792749R.IMG  ","INTEGER COSINE TRANSFORM   ",  25.772,  21.787,  34.088,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.50","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0001","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:23.581Z","CLEAR  ",    0,   45.83,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:22Z ","-000T00:02:41Z", 100.907,  50.338,  96.815,  83.812,  88.895,  78.484, 292.261, -54.839, 103.007,-999.000,   0.100,2.953380e+01,4.586960e+01,1.459650e+03, -18.312, 256.445,2.991153e+03,4.220246e+05,   3.521, 259.995, 188.117,   2.991, 160.257,7.410920e+08,25991.79,-949.405,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792750R.IMG  ","HUFFMAN                    ",   0.000,   0.000,   0.000,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.53","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0002","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:26.227Z","CLEAR  ",    0,    4.17,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:25Z ","-000T00:02:38Z", 100.383,  50.618,  96.683,  83.952,  89.614,  79.015, 293.184, -55.033, 102.757,-999.000,   0.100,2.951310e+01,4.569090e+01,1.449560e+03, -18.357, 256.310,2.978978e+03,4.220394e+05,   3.538, 259.665, 188.026,   2.991, 160.263,7.410920e+08,26255.13,-1104.27,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792753R.IMG  ","INTEGER COSINE TRANSFORM   ",  26.844,  13.823,  34.735,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.56","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0003","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:28.248Z","CLEAR  ",    0,   45.83,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:27Z ","-000T00:02:36Z",  99.962,  50.689,  96.604,  84.034,  90.206,  79.439, 293.925, -55.112, 102.532,-999.000,   0.100,2.950640e+01,4.545210e+01,1.440010e+03, -18.313, 256.233,2.969745e+03,4.220507e+05,   3.551, 259.412, 187.964,   2.991, 160.268,7.410920e+08,26386.58,-1228.86,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792756R.IMG  ","INTEGER COSINE TRANSFORM   ",  24.997,  15.041,  31.873,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.57","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0003","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:28.248Z","CLEAR  ",    0,   45.83,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:27Z ","-000T00:02:36Z",  99.962,  50.689,  96.604,  84.034,  90.206,  79.439, 293.925, -55.112, 102.532,-999.000,   0.100,2.950640e+01,4.545210e+01,1.440010e+03, -18.313, 256.233,2.969745e+03,4.220507e+05,   3.551, 259.412, 187.964,   2.991, 160.268,7.410920e+08,26386.58,-1228.86,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792757R.IMG  ","HUFFMAN                    ",   0.000,   0.000,   0.000,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.60","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0004","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:30.893Z","CLEAR  ",    0,    4.17,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:29Z ","-000T00:02:34Z",  99.452,  50.856,  96.458,  84.188,  90.924,  79.953, 294.831, -55.245, 102.268,-999.000,   0.100,2.948300e+01,4.533280e+01,1.428570e+03, -18.288, 256.085,2.957749e+03,4.220655e+05,   3.567, 259.077, 187.855,   2.991, 160.274,7.410920e+08,26597.61,-1358.27,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792760R.IMG  ","INTEGER COSINE TRANSFORM   ",  28.262,  23.126,  34.409,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.63","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0005","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:32.914Z","CLEAR  ",    0,   45.83,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:31Z ","-000T00:02:32Z",  99.090,  50.973,  96.321,  84.332,  91.439,  80.319, 295.478, -55.341, 102.078,-999.000,   0.100,2.903660e+01,4.507030e+01,1.419760e+03, -18.259, 255.947,2.948651e+03,4.220768e+05,   3.580, 258.820, 187.750,   2.991, 160.279,7.410920e+08,26756.33,-1430.40,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792763R.IMG  ","INTEGER COSINE TRANSFORM   ",  26.503,  21.567,  33.952,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.64","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0005","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:32.914Z","CLEAR  ",    0,   45.83,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:31Z ","-000T00:02:32Z",  99.090,  50.973,  96.321,  84.332,  91.439,  80.319, 295.478, -55.341, 102.078,-999.000,   0.100,2.903660e+01,4.507030e+01,1.419760e+03, -18.259, 255.947,2.948651e+03,4.220768e+05,   3.580, 258.820, 187.750,   2.991, 160.279,7.410920e+08,26756.33,-1430.40,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792764R.IMG  ","HUFFMAN                    ",   0.000,   0.000,   0.000,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.67","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0006","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:35.560Z","CLEAR  ",    0,    4.17,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:34Z ","-000T00:02:29Z",  98.579,  51.099,  96.168,  84.493,  92.173,  80.835, 296.394, -55.447, 101.801,-999.000,   0.100,2.855190e+01,4.487210e+01,1.407950e+03, -18.208, 255.792,2.936828e+03,4.220916e+05,   3.596, 258.481, 187.632,   2.991, 160.285,7.410920e+08,26949.97,-1552.17,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792767R.IMG  ","INTEGER COSINE TRANSFORM   ",  27.943,  22.300,  37.647,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
"05207927.70","GALILEO","SSI","GO-J/JSA-SSI-2-REDR-V1.0    ","24I0007","24ISPELE__01        ","REDR","IO        ","1999-10-11T04:29:37.581Z","CLEAR  ",    0,   45.83,"400K",   2.333,"NOT POSSIBLE     ",  24 ,"000T02:27:36Z ","-000T00:02:27Z",  98.172,  51.243,  96.056,  84.610,  92.759,  81.246, 297.130, -55.543, 101.582,-999.000,   0.100,2.855430e+01,4.467770e+01,1.399600e+03, -18.195, 255.679,2.927867e+03,4.221029e+05,   3.609, 258.220, 187.551,   2.991, 160.290,7.410920e+08,27120.63,-1660.34,-9.99000e+02,"GO_0022","I24/IO/GARBLED/C0520792770R.IMG  ","INTEGER COSINE TRANSFORM   ",  27.089,  22.339,  42.881,"VICAR programs run: SSIMERGE,CATLABEL,BADLABELS.                            "
