FILE_NAME,OBSERVATION_TYPE,START_TIME,STOP_TIME,TARGET_NAME,DATA_SET_ID,SPACECRAFT_CLOCK_START_COUNT,SPACECRAFT_CLOCK_STOP_COUNT,INTEGRATION_DURATION,COMPRESSION_TYPE,HI_VOLTAGE_POWER_SUPPLY_STATE,OCCULTATION_PORT_STATE,SLIT_STATE,TEST_PULSE_STATE,ODC_ID,RIGHT_ASCENSION,DECLINATION,SUB_SOLAR_LATITUDE,SUB_SOLAR_LONGITUDE,SUB_SPACECRAFT_LATITUDE,SUB_SPACECRAFT_LONGITUDE,PHASE_ANGLE,EMISSION_ANGLE,SOLAR_INCIDENCE_ANGLE,CENTRAL_BODY_DISTANCE,DWELL_TIME,H_LEVEL,D_LEVEL
/COUVIS_0009/DATA/D2004_366/FUV2004_366_22_18.LBL,,2004-12-31 22:18:32.242000000,2004-12-31 22:24:56.242000000,IAPETUS,CO-S-UVIS-2-CUBE-V1.2,1/1483224270.224,UNK,64.0,SQRT_9,ON,,LOW_RESOLUTION,OFF,1080,-999.0,-999.0,-7.4788517,109.64705,67.391457,358.1974,-999.0,-999.0,-999.0,126012.84,1969-12-31 23:59:59.999999001,,
/COUVIS_0009/DATA/D2004_366/FUV2004_366_22_25.LBL,,2004-12-31 22:25:52.239000000,2004-12-31 22:30:08.239000000,IAPETUS,CO-S-UVIS-2-CUBE-V1.2,1/1483224710.224,UNK,64.0,SQRT_9,ON,,LOW_RESOLUTION,OFF,1080,-999.0,-999.0,-7.4788159,109.66999,67.38515,357.18697,-999.0,-999.0,-999.0,126197.28,1969-12-31 23:59:59.999999001,,
/COUVIS_0009/DATA/D2004_366/FUV2004_366_22_35.LBL,,2004-12-31 22:35:00.611000000,2004-12-31 22:49:00.611000000,IAPETUS,CO-S-UVIS-2-CUBE-V1.2,1/1483225259.064,UNK,120.0,SQRT_9,ON,,LOW_RESOLUTION,OFF,1081,-999.0,-999.0,-7.4787713,109.69859,67.368095,355.93316,-999.0,-999.0,-999.0,126435.65,1969-12-31 23:59:59.999999001,,
/COUVIS_0009/DATA/D2004_366/FUV2004_366_22_53.LBL,,2004-12-31 22:53:00.479000000,2005-01-01 00:29:00.479000000,IAPETUS,CO-S-UVIS-2-CUBE-V1.2,1/1483226339.032,UNK,120.0,SQRT_9,ON,,LOW_RESOLUTION,OFF,1081,-999.0,-999.0,-7.4786834,109.7549,67.305215,353.48648,-999.0,-999.0,-999.0,126932.44,1969-12-31 23:59:59.999999001,,
/COUVIS_0012/DATA/D2005_272/FUV2005_272_12_17.LBL,CALIB,2005-09-29 12:17:42.680000000,2005-09-29 19:07:18.305000000,SOLAR WIND,CO-S-UVIS-2-CALIB-V1.2,1/1506689171.224,UNK,8191.875,SQRT_9,ON,,LOW_RESOLUTION,OFF,139,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1969-12-31 23:59:59.999999001,,
/COUVIS_0012/DATA/D2005_272/FUV2005_272_21_17.LBL,,2005-09-29 21:17:42.473000000,2005-09-30 10:56:53.723000000,SOLAR WIND,CO-S-UVIS-2-CUBE-V1.2,1/1506721571.224,UNK,8191.875,SQRT_9,ON,,LOW_RESOLUTION,OFF,139,230.90279,35.705481,0.0,0.0,-4.8997958,219.12798,91.470428,88.529572,-999.0,1359192700.0,1969-12-31 23:59:59.999999001,,
/COUVIS_0005/DATA/D2003_358/HDAC2003_358_07_22.LBL,UFPSCAN,2003-12-24 07:22:07.074000000,2003-12-24 07:24:15.074000000,SOLAR WIND,CO-S-UVIS-2-SSB-V1.2,1/1450943075.096,UNK,-999.0,NONE,ON,,,,105,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0005/DATA/D2003_358/HDAC2003_358_09_05.LBL,UFPSCAN,2003-12-24 09:05:00.784000000,2003-12-24 09:05:04.784000000,SOLAR WIND,CO-S-UVIS-2-SSB-V1.2,1/1450949249.032,UNK,-999.0,NONE,ON,,,,116,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1970-01-01 00:00:00.000000001,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0005/DATA/D2003_358/HDAC2003_358_09_06.LBL,UFPSCAN,2003-12-24 09:06:23.909000000,2003-12-24 09:08:31.909000000,SOLAR WIND,CO-S-UVIS-2-SSB-V1.2,1/1450949332.064,UNK,-999.0,NONE,ON,,,,103,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0005/DATA/D2003_358/HDAC2003_358_10_06.LBL,UFPSCAN,2003-12-24 10:06:23.260000000,2003-12-24 10:08:31.260000000,SOLAR WIND,CO-S-UVIS-2-SSB-V1.2,1/1450952931.160,UNK,-999.0,NONE,ON,,,,104,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0005/DATA/D2003_358/HDAC2003_358_14_46.LBL,UFPSCAN,2003-12-24 14:46:23.151000000,2003-12-24 14:48:31.151000000,SOLAR WIND,CO-S-UVIS-2-SSB-V1.2,1/1450969731.160,UNK,-999.0,NONE,ON,,,,105,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0009/DATA/D2004_366/HDAC2004_366_22_00.LBL,UHDAC,2004-12-31 22:00:22.124000000,2004-12-31 22:02:30.124000000,IAPETUS,CO-S-UVIS-2-SSB-V1.2,1/1483223180.192,UNK,-999.0,SQRT_9,ON,,,,1080,-999.0,-999.0,-7.4789404,109.5902,67.378367,0.71326562,-999.0,-999.0,-999.0,125582.21,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0009/DATA/D2004_366/HDAC2004_366_22_09.LBL,UHDAC,2004-12-31 22:09:51.120000000,2004-12-31 22:11:59.120000000,IAPETUS,CO-S-UVIS-2-SSB-V1.2,1/1483223749.192,UNK,-999.0,SQRT_9,ON,,,,1080,-999.0,-999.0,-7.4788941,109.61987,67.390334,359.39824,-999.0,-999.0,-999.0,125802.28,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0009/DATA/D2004_366/HDAC2004_366_22_15.LBL,UHDAC,2004-12-31 22:15:33.118000000,2004-12-31 22:17:41.118000000,IAPETUS,CO-S-UVIS-2-SSB-V1.2,1/1483224091.192,UNK,-999.0,SQRT_9,ON,,,,1080,-999.0,-999.0,-7.4788663,109.63771,67.392126,358.60971,-999.0,-999.0,-999.0,125939.5,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0009/DATA/D2004_366/HDAC2004_366_22_17.LBL,UHDAC,2004-12-31 22:17:32.117000000,2004-12-31 22:19:40.117000000,IAPETUS,CO-S-UVIS-2-SSB-V1.2,1/1483224210.192,UNK,-999.0,SQRT_9,ON,,,,1080,-999.0,-999.0,-7.4788566,109.64391,67.391804,358.33574,-999.0,-999.0,-999.0,125988.11,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0009/DATA/D2004_366/HDAC2004_366_22_33.LBL,UHDAC,2004-12-31 22:33:04.486000000,2004-12-31 22:35:12.486000000,IAPETUS,CO-S-UVIS-2-SSB-V1.2,1/1483225143.032,UNK,-999.0,SQRT_9,ON,,,,1081,-999.0,-999.0,-7.4787808,109.69253,67.372552,356.19811,-999.0,-999.0,-999.0,126384.39,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0009/DATA/D2004_366/HDAC2004_366_22_51.LBL,UHDAC,2004-12-31 22:51:04.354000000,2004-12-31 22:53:12.354000000,IAPETUS,CO-S-UVIS-2-SSB-V1.2,1/1483226223.000,UNK,-999.0,SQRT_9,ON,,,,1081,-999.0,-999.0,-7.4786929,109.74884,67.313814,353.74797,-999.0,-999.0,-999.0,126877.29,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0012/DATA/D2005_274/HDAC2005_274_08_11.LBL,CALIB,2005-10-01 08:11:01.921000000,2005-10-01 08:11:05.921000000,SOLAR WIND,CO-S-UVIS-2-CALIB-V1.2,1/1506847172.032,UNK,-999.0,NONE,ON,,,,116,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1970-01-01 00:00:00.000000001,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
/COUVIS_0012/DATA/D2005_274/HDAC2005_274_08_12.LBL,CALIB,2005-10-01 08:12:14.795000000,2005-10-01 08:14:22.795000000,SOLAR WIND,CO-S-UVIS-2-CALIB-V1.2,1/1506847245.000,UNK,-999.0,NONE,ON,,,,139,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1970-01-01 00:00:00.000000032,"(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)","(0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)"
