"GO_0005","EARTH/C0061455700R.LBL                       ","J/IMG/GO/SSI/C0061455700"
"GO_0005","EARTH/C0061455800R.LBL                       ","J/IMG/GO/SSI/C0061455800"
"GO_0005","EARTH/C0061455900R.LBL                       ","J/IMG/GO/SSI/C0061455900"
"GO_0005","EARTH/C0061456000R.LBL                       ","J/IMG/GO/SSI/C0061456000"
"GO_0005","EARTH/C0061456100R.LBL                       ","J/IMG/GO/SSI/C0061456100"
"GO_0005","EARTH/C0061456200R.LBL                       ","J/IMG/GO/SSI/C0061456200"
"GO_0005","EARTH/C0061456300R.LBL                       ","J/IMG/GO/SSI/C0061456300"
"GO_0005","EARTH/C0061456400R.LBL                       ","J/IMG/GO/SSI/C0061456400"
"GO_0005","EARTH/C0061456500R.LBL                       ","J/IMG/GO/SSI/C0061456500"
"GO_0005","EARTH/C0061456600R.LBL                       ","J/IMG/GO/SSI/C0061456600"
"GO_0005","EARTH/C0061456700R.LBL                       ","J/IMG/GO/SSI/C0061456700"
"GO_0005","EARTH/C0061456800R.LBL                       ","J/IMG/GO/SSI/C0061456800"
"GO_0005","EARTH/C0061456900R.LBL                       ","J/IMG/GO/SSI/C0061456900"
"GO_0005","EARTH/C0061457000R.LBL                       ","J/IMG/GO/SSI/C0061457000"
"GO_0005","EARTH/C0061457100R.LBL                       ","J/IMG/GO/SSI/C0061457100"
"GO_0005","EARTH/C0061457200R.LBL                       ","J/IMG/GO/SSI/C0061457200"
"GO_0005","EARTH/C0061457300R.LBL                       ","J/IMG/GO/SSI/C0061457300"
"GO_0005","EARTH/C0061457400R.LBL                       ","J/IMG/GO/SSI/C0061457400"
"GO_0005","EARTH/C0061457500R.LBL                       ","J/IMG/GO/SSI/C0061457500"
"GO_0005","EARTH/C0061457600R.LBL                       ","J/IMG/GO/SSI/C0061457600"
"GO_0005","EARTH/C0061457700R.LBL                       ","J/IMG/GO/SSI/C0061457700"
"GO_0005","EARTH/C0061457800R.LBL                       ","J/IMG/GO/SSI/C0061457800"
"GO_0005","EARTH/C0061457900R.LBL                       ","J/IMG/GO/SSI/C0061457900"
"GO_0005","EARTH/C0061458000R.LBL                       ","J/IMG/GO/SSI/C0061458000"
"GO_0005","EARTH/C0061458100R.LBL                       ","J/IMG/GO/SSI/C0061458100"
"GO_0005","EARTH/C0061458200R.LBL                       ","J/IMG/GO/SSI/C0061458200"
"GO_0005","EARTH/C0061458300R.LBL                       ","J/IMG/GO/SSI/C0061458300"
"GO_0005","EARTH/C0061458400R.LBL                       ","J/IMG/GO/SSI/C0061458400"
"GO_0005","EARTH/C0061458500R.LBL                       ","J/IMG/GO/SSI/C0061458500"
"GO_0005","EARTH/C0061458600R.LBL                       ","J/IMG/GO/SSI/C0061458600"
"GO_0005","EARTH/C0061458700R.LBL                       ","J/IMG/GO/SSI/C0061458700"
"GO_0005","EARTH/C0061458800R.LBL                       ","J/IMG/GO/SSI/C0061458800"
"GO_0005","EARTH/C0061458900R.LBL                       ","J/IMG/GO/SSI/C0061458900"
"GO_0005","EARTH/C0061459000R.LBL                       ","J/IMG/GO/SSI/C0061459000"
"GO_0005","EARTH/C0061459100R.LBL                       ","J/IMG/GO/SSI/C0061459100"
"GO_0005","EARTH/C0061459200R.LBL                       ","J/IMG/GO/SSI/C0061459200"
"GO_0005","EARTH/C0061459300R.LBL                       ","J/IMG/GO/SSI/C0061459300"
"GO_0005","EARTH/C0061459400R.LBL                       ","J/IMG/GO/SSI/C0061459400"
"GO_0005","EARTH/C0061459500R.LBL                       ","J/IMG/GO/SSI/C0061459500"
"GO_0005","EARTH/C0061459600R.LBL                       ","J/IMG/GO/SSI/C0061459600"
"GO_0005","EARTH/C0061459700R.LBL                       ","J/IMG/GO/SSI/C0061459700"
"GO_0005","EARTH/C0061459800R.LBL                       ","J/IMG/GO/SSI/C0061459800"
"GO_0005","EARTH/C0061459900R.LBL                       ","J/IMG/GO/SSI/C0061459900"
"GO_0005","EARTH/C0061460000R.LBL                       ","J/IMG/GO/SSI/C0061460000"
"GO_0005","EARTH/C0061460100R.LBL                       ","J/IMG/GO/SSI/C0061460100"
"GO_0005","EARTH/C0061460200R.LBL                       ","J/IMG/GO/SSI/C0061460200"
"GO_0005","EARTH/C0061460300R.LBL                       ","J/IMG/GO/SSI/C0061460300"
"GO_0005","EARTH/C0061460400R.LBL                       ","J/IMG/GO/SSI/C0061460400"
"GO_0005","EARTH/C0061460500R.LBL                       ","J/IMG/GO/SSI/C0061460500"
"GO_0005","EARTH/C0061460600R.LBL                       ","J/IMG/GO/SSI/C0061460600"
"GO_0005","EARTH/C0061460700R.LBL                       ","J/IMG/GO/SSI/C0061460700"
"GO_0005","EARTH/C0061460800R.LBL                       ","J/IMG/GO/SSI/C0061460800"
"GO_0005","EARTH/C0061460900R.LBL                       ","J/IMG/GO/SSI/C0061460900"
"GO_0005","EARTH/C0061461000R.LBL                       ","J/IMG/GO/SSI/C0061461000"
"GO_0005","EARTH/C0061461100R.LBL                       ","J/IMG/GO/SSI/C0061461100"
"GO_0005","EARTH/C0061461200R.LBL                       ","J/IMG/GO/SSI/C0061461200"
"GO_0005","EARTH/C0061461300R.LBL                       ","J/IMG/GO/SSI/C0061461300"
"GO_0005","EARTH/C0061461400R.LBL                       ","J/IMG/GO/SSI/C0061461400"
"GO_0005","EARTH/C0061461500R.LBL                       ","J/IMG/GO/SSI/C0061461500"
"GO_0005","EARTH/C0061461600R.LBL                       ","J/IMG/GO/SSI/C0061461600"
"GO_0005","EARTH/C0061461700R.LBL                       ","J/IMG/GO/SSI/C0061461700"
"GO_0005","EARTH/C0061461800R.LBL                       ","J/IMG/GO/SSI/C0061461800"
"GO_0005","EARTH/C0061461900R.LBL                       ","J/IMG/GO/SSI/C0061461900"
"GO_0005","EARTH/C0061462000R.LBL                       ","J/IMG/GO/SSI/C0061462000"
"GO_0005","EARTH/C0061462100R.LBL                       ","J/IMG/GO/SSI/C0061462100"
"GO_0005","EARTH/C0061462200R.LBL                       ","J/IMG/GO/SSI/C0061462200"
"GO_0005","EARTH/C0061462300R.LBL                       ","J/IMG/GO/SSI/C0061462300"
"GO_0005","EARTH/C0061462400R.LBL                       ","J/IMG/GO/SSI/C0061462400"
"GO_0005","EARTH/C0061462500R.LBL                       ","J/IMG/GO/SSI/C0061462500"
"GO_0005","EARTH/C0061462600R.LBL                       ","J/IMG/GO/SSI/C0061462600"
"GO_0005","EARTH/C0061462700R.LBL                       ","J/IMG/GO/SSI/C0061462700"
"GO_0005","EARTH/C0061462800R.LBL                       ","J/IMG/GO/SSI/C0061462800"
"GO_0005","EARTH/C0061462900R.LBL                       ","J/IMG/GO/SSI/C0061462900"
"GO_0005","EARTH/C0061463000R.LBL                       ","J/IMG/GO/SSI/C0061463000"
