"GO_0020","E11/IO/C0420361523R.LBL                      ","J/IMG/GO/SSI/C0420361523",223.227848,223.893513,-18.646238,-18.014352,  394943.945, 1595514.318,   9.19733,  34.67431, 124.43073,1.0379e+04,  905900.960, 3415284.777, 241.488,  23.992, 276.954,  59.458,-152.750, -10.246, 194.896, 337.880,  97.823,  98.494,  89.592,  89.592,  89.592,  89.592,  90.185,  90.697,  90.185,  90.697,   0.408,   0.408,  -0.697,  -0.185,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1917735.468, 1917735.468,   0.000, 360.000,   0.000, 360.000, 110.297, 110.297,  89.592,  89.592,  89.592,  89.592,  90.329,  90.329,  90.329,  90.329,   0.408,   0.408,  -0.329,  -0.329
"GO_0020","E11/CALLISTO/C0420426068R.LBL                ","J/IMG/GO/SSI/C0420426068",326.767018,327.471008,-13.551536,-12.866172, 1898170.375, 3256273.581,  14.88843,  51.42249, 578.14501,1.0795e+04,  733226.543, 2532457.777, 353.446,  20.909,  28.872,  56.335, -49.682, -22.219, 208.955, 236.036,   0.675,   1.247,  89.590,  89.591,  89.590,  89.591,  90.239,  90.824,  90.239,  90.824,   0.409,   0.410,  -0.824,  -0.239,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1608096.281, 1608096.281,   0.000, 360.000,   0.000, 360.000, 101.448, 101.448,  89.590,  89.590,  89.590,  89.590,  90.376,  90.376,  90.376,  90.376,   0.410,   0.410,  -0.376,  -0.376
"GO_0020","E11/CALLISTO/C0420426069R.LBL                ","J/IMG/GO/SSI/C0420426069",326.767018,327.471008,-13.551536,-12.866172, 1898170.375, 3256273.581,  14.88843,  51.42249, 578.14501,1.0795e+04,  733226.543, 2532457.777, 353.446,  20.909,  28.872,  56.335, -49.682, -22.219, 208.955, 236.036,   0.675,   1.247,  89.590,  89.591,  89.590,  89.591,  90.239,  90.824,  90.239,  90.824,   0.409,   0.410,  -0.824,  -0.239,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1608096.281, 1608096.281,   0.000, 360.000,   0.000, 360.000, 101.448, 101.448,  89.590,  89.590,  89.590,  89.590,  90.376,  90.376,  90.376,  90.376,   0.410,   0.410,  -0.376,  -0.376
"GO_0020","E11/CALLISTO/C0420426100R.LBL                ","J/IMG/GO/SSI/C0420426100",326.778354,327.482299,-13.545999,-12.860662, 1897625.619, 3246040.672,  14.86970,  51.18281, 576.47843,1.0685e+04,  732304.096, 2520654.087, 353.555,  20.936,  28.981,  56.362, -49.578, -22.196, 209.051, 236.051,   0.674,   1.250,  89.590,  89.591,  89.590,  89.591,  90.240,  90.825,  90.240,  90.825,   0.409,   0.410,  -0.825,  -0.240,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1607970.745, 1607970.745,   0.000, 360.000,   0.000, 360.000, 101.444, 101.444,  89.590,  89.590,  89.590,  89.590,  90.376,  90.376,  90.376,  90.376,   0.410,   0.410,  -0.376,  -0.376
"GO_0020","E11/CALLISTO/C0420426101R.LBL                ","J/IMG/GO/SSI/C0420426101",326.778354,327.482299,-13.545999,-12.860662, 1897625.619, 3246040.672,  14.86970,  51.18281, 576.47843,1.0685e+04,  732304.096, 2520654.087, 353.555,  20.936,  28.981,  56.362, -49.578, -22.196, 209.051, 236.051,   0.674,   1.250,  89.590,  89.591,  89.590,  89.591,  90.240,  90.825,  90.240,  90.825,   0.409,   0.410,  -0.825,  -0.240,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1607970.745, 1607970.745,   0.000, 360.000,   0.000, 360.000, 101.444, 101.444,  89.590,  89.590,  89.590,  89.590,  90.376,  90.376,  90.376,  90.376,   0.410,   0.410,  -0.376,  -0.376
"GO_0020","E11/CALLISTO/C0420426122R.LBL                ","J/IMG/GO/SSI/C0420426122",326.792372,327.496266,-13.540452,-12.855149, 1897593.561, 3244617.841,  14.86846,  51.14632, 576.51987,1.0669e+04,  732242.790, 2518857.244, 353.580,  20.943,  29.006,  56.369, -49.557, -22.194, 209.062, 236.043,   0.671,   1.252,  89.590,  89.591,  89.590,  89.591,  90.240,  90.825,  90.240,  90.825,   0.409,   0.410,  -0.825,  -0.240,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1607849.765, 1607849.765,   0.000, 360.000,   0.000, 360.000, 101.440, 101.440,  89.590,  89.590,  89.590,  89.590,  90.376,  90.376,  90.376,  90.376,   0.410,   0.410,  -0.376,  -0.376
"GO_0020","E11/CALLISTO/C0420426123R.LBL                ","J/IMG/GO/SSI/C0420426123",326.792372,327.496266,-13.540452,-12.855149, 1897593.561, 3244617.841,  14.86846,  51.14632, 576.51987,1.0669e+04,  732242.790, 2518857.244, 353.580,  20.943,  29.006,  56.369, -49.557, -22.194, 209.062, 236.043,   0.671,   1.252,  89.590,  89.591,  89.590,  89.591,  90.240,  90.825,  90.240,  90.825,   0.409,   0.410,  -0.825,  -0.240,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1607849.765, 1607849.765,   0.000, 360.000,   0.000, 360.000, 101.440, 101.440,  89.590,  89.590,  89.590,  89.590,  90.376,  90.376,  90.376,  90.376,   0.410,   0.410,  -0.376,  -0.376
"GO_0020","E11/JUPITER/C0420458568R.LBL                 ","J/IMG/GO/SSI/C0420458568",224.196377,224.860102,-18.548862,-17.918466,  393474.465,  899285.052,  11.08489,  21.37525, 595.77721,2206.67566,  545909.589, 1052689.865,  50.095,  54.178,  85.501,  89.584,   1.014,   5.097,   2.642,   7.237,  97.193,  97.709,  89.588,  89.589,  89.588,  89.589,  90.552,  91.064,  90.552,  91.064,   0.411,   0.412,  -1.064,  -0.552,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1444576.337, 1444576.337,   0.000, 360.000,   0.000, 360.000,  95.516,  95.516,  89.588,  89.588,  89.588,  89.588,  90.402,  90.402,  90.402,  90.402,   0.412,   0.412,  -0.402,  -0.402
"GO_0020","E11/JUPITER/C0420458569R.LBL                 ","J/IMG/GO/SSI/C0420458569",224.196377,224.860102,-18.548862,-17.918466,  393474.465,  899285.052,  11.08489,  21.37525, 595.77721,2206.67566,  545909.589, 1052689.865,  50.095,  54.178,  85.501,  89.584,   1.014,   5.097,   2.642,   7.237,  97.193,  97.709,  89.588,  89.589,  89.588,  89.589,  90.552,  91.064,  90.552,  91.064,   0.411,   0.412,  -1.064,  -0.552,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1444576.337, 1444576.337,   0.000, 360.000,   0.000, 360.000,  95.516,  95.516,  89.588,  89.588,  89.588,  89.588,  90.402,  90.402,  90.402,  90.402,   0.412,   0.412,  -0.402,  -0.402
"GO_0020","E11/JUPITER/C0420458600R.LBL                 ","J/IMG/GO/SSI/C0420458600",224.393776,225.055824,-18.169049,-17.538887,  845849.705, 1052913.427,   7.95827,  12.16292, 307.27701, 717.77947,  391929.420,  599000.261,  49.678,  50.510,  85.084,  85.916,   0.592,   1.424,   2.158,   3.503,  97.161,  97.658,  89.589,  89.589,  89.589,  89.589,  90.970,  91.482,  90.970,  91.482,   0.411,   0.411,  -1.482,  -0.970,    -999.000,    -999.000,-9.99000e+09,-9.99000e+09,-999.00000,-999.00000,    -999.000,    -999.000,-999.000,-999.000,-999.000,-999.000, 1444447.403, 1444447.403,   0.000, 360.000,   0.000, 360.000,  95.510,  95.510,  89.588,  89.588,  89.588,  89.588,  90.402,  90.402,  90.402,  90.402,   0.412,   0.412,  -0.402,  -0.402
