"UVIS_003RH_ICYLON006_CIRS","RHEA"
"UVIS_003RH_ICYLON008_ISS","RHEA"
"UVIS_003SA_EUVFUV003_VIMS","SATURN"
"UVIS_003SW_IPHSURVEY001_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY002_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY003_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY004_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY005_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY006_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY007_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY008_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY009_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY010_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY011_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY012_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY013_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY014_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY015_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY016_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY017_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY018_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY019_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY020_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY021_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY022_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY023_RIDER","SOLAR WIND"
"UVIS_003SW_IPHSURVEY024_RIDER","SOLAR WIND"
"UVIS_003TE_ICYLON006_ISS","TETHYS"
"UVIS_003TE_ICYLON008_ISS","TETHYS"
"UVIS_003TE_ICYLON010_ISS","TETHYS"
"UVIS_003TE_ICYLON011_ISS","TETHYS"
"UVIS_003TI_COMBINED001_ISS","TITAN"
"UVIS_003TI_EUVFUV001_PRIME","TITAN"
"UVIS_003TI_FIRNADCMP002_CIRS","TITAN"
"UVIS_003TI_MIDIRTMAP002_CIRS","TITAN"
